title,url
IGR 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_1cf66d43-5553-4cef-af4d-9aae2c33d35e.pdf?v=1724849573
Reg 745 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_a4c68124-3f25-4333-925e-987bf3505109.pdf?v=1724849573
Reg 76 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_415e11c2-2b1e-494c-842a-5cf0a6a32f94.pdf?v=1724849575
SHP 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_d0488c0d-f6e7-4e58-9a9c-4ac74f4839d9.pdf?v=1724849573
UFR 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_c15fff1a-127c-400b-8ca1-6c0ee58810fc.pdf?v=1724849576
CGR Non-Applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_03d0fd45-78c8-4654-ab05-7f2758dc0279.pdf?v=1724849701
IGR 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_5fb0346d-22ab-4328-bfa0-275adfd243c2.pdf?v=1724849702
Reg 76 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_1b229ef8-9736-46f5-9064-3e8b87580c77.pdf?v=1724849703
SHP 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_a30ca529-ce56-4b7d-b591-bc5156e6461b.pdf?v=1724849701
UFR 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_d7d8cc93-4e29-4754-a640-c7b1241eed26.pdf?v=1724849702
CGR Non-applicability Letter 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_7db6d49f-2553-4713-8247-629d0f3db5b9.pdf?v=1724849907
IGR 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_b7376fc8-9f4c-411b-8a05-def02dd858c2.pdf?v=1724849907
Reg 745 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_37674bb2-f1b6-4773-b1af-55b6e2e6d3ab.pdf?v=1724849907
Reg 76 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_7afbfb4d-2844-497e-84b3-0a20bd2d195b.pdf?v=1724849908
SHP 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_7ed04e41-c082-41d7-87c6-544d2e1ab06a.pdf?v=1724849907
UFR 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_bddcabbb-c22a-48f9-a466-76f7faffe7d7.pdf?v=1724849907
IGR 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_bd28c0b2-5c2d-49bd-9b68-2b61cb31e84f.pdf?v=1724850138
Reg 73,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_08b7790a-80cc-4237-a233-1c0d8ec63b77.pdf?v=1724850138
Reg 409,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_a50246bb-66c6-4844-8a06-7e0ec051c9f2.pdf?v=1724850139
Reg 745 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_c3813f55-1936-43df-8b4a-7f88599b8d26.pdf?v=1724850138
Reg 76 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_5b4fba95-1088-4a57-9433-99b5093ef503.pdf?v=1724850139
SHP 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_82436a09-1e7e-483e-a1e4-50b21510a98b.pdf?v=1724850138
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_ba12e93d-be08-4082-a283-816cc3078a81.pdf?v=1724911572
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_d1a3e4b8-afb1-4370-a164-95f878a0e3c3.pdf?v=1724911572
Reg 745 6,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_551e5a45-4a41-4f6b-970d-62cf78adae06.pdf?v=1724911574
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_53d6ace7-db16-4af5-a2b5-e29b8ec4053e.pdf?v=1724911572
SHP 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_1fd6b70d-bbb5-423b-92a4-f6f4addac24a.pdf?v=1724911572
UFR 6,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_a10e595d-7bbe-4626-a236-64572b05fe97.pdf?v=1724911574
CGR Non-Applicability Letter 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_a60b3ac6-ed32-4181-bcb1-c81d8bcfd0ef.pdf?v=1724913346
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_448ba8e0-d1fe-4eda-a91b-9eb50c068d87.pdf?v=1724913346
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_ce4c2744-bd89-4366-aa76-fe3b2bd8d9e7.pdf?v=1724913345
Reg 745 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_ab4c8e04-ae1e-4667-87c7-6657f20a231e.pdf?v=1724913346
Reg 76 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_2565d23b-f175-4381-8719-cf987283406a.pdf?v=1724913347
SHP 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_4ce013d8-c495-495f-ba25-ccf877dd7dd3.pdf?v=1724913346
UFR 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_24ce662b-5429-499d-8b00-e33ec34544c0.pdf?v=1724913347
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_6817d4e6-0b73-469e-813e-230e7b80cb23.pdf?v=1724913789
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_c150f21a-72c8-4c17-a487-562db5553275.pdf?v=1724913788
Reg 76,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_b4bf7a59-c846-47f3-abcd-09efa9626490.pdf?v=1724913791
Reg 409,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_3aba94fd-fbb5-4f83-aa49-62f753c3d8b0.pdf?v=1724913790
Reg 745 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_753e8691-1aa4-41f2-8083-20ea65a2e46d.pdf?v=1724913789
SHP 9,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_3cae6e02-2215-47fe-80f0-48fa8dac8d67.pdf?v=1724913789
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_0b9aa187-646c-422c-abf0-fd5cff78be0a.pdf?v=1724913787
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_0ec64a3c-ccc6-40f4-8d7a-e086af00fdac.pdf?v=1724914520
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_8a9b0a9e-00b5-4363-b35b-3d8bbc066ec3.pdf?v=1724914520
Reg 745 9,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_82bcddbf-ab2e-499c-bb7e-958c3d3bda03.pdf?v=1724914520
Reg 76 10,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_b3d2dedb-767d-409f-8f16-8de0bedee591.pdf?v=1724914523
SHP 10,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_d81e9d29-0052-4b87-9c87-2364024da054.pdf?v=1724914521
UFR 9,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_6b7324c0-216c-4de0-af4f-7c72533acb62.pdf?v=1724914526
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_22894e86-f341-4251-b805-bef91e8ecad7.pdf?v=1724914815
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI.pdf?v=1724914815
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE.pdf?v=1724914814
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_a89e44ab-c066-4dc8-b251-af46f822f5c3.pdf?v=1724914816
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_6f2e7299-18a6-4a72-9829-6a843c084046.pdf?v=1724914815
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_d02d3e20-9799-41c6-9885-c1da66c4df4b.pdf?v=1724914816
UFR 10,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_644faf06-acfd-4d5a-8e60-b73462d0e8ad.pdf?v=1724914817
Non Applicability of Related Part Transaction,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Non-Applicability_of_Related_Party_Transaction.pdf?v=1724914815
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_2cdff871-efda-44bb-a936-a2d1a3af0d0e.pdf?v=1724916085
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI_0e27144d-387a-45bf-9343-d5ba59d1f822.pdf?v=1724916085
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE_4bca936d-2947-4fd1-88b5-37c30b682e95.pdf?v=1724916083
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_09820989-8014-4042-ac99-58d4c298fd05.pdf?v=1724916087
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_474ecd2f-245f-4816-8f07-52eec38d1f80.pdf?v=1724916085
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_e6595bee-ab45-47b9-8dc6-84dc3a440a11.pdf?v=1724916085
UFR 10,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_a8a41958-ef7b-48df-827b-1ad04308288a.pdf?v=1724916088
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_45709d53-3fbf-4ccd-b6ba-616a4192f2c3.pdf?v=1724916647
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI_50cfabe3-833c-40df-8230-4d318148004a.pdf?v=1724916647
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE_09e8f318-975e-4a24-8251-409d6c84096d.pdf?v=1724916643
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_7061a7ac-a410-4c1e-9209-477096eafe0e.pdf?v=1724916649
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_6b452715-17ef-4b90-b5e4-5fa9197b2217.pdf?v=1724916647
Reg 73,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_d43ec269-b10c-4d62-b070-8e7dbd76b092.pdf?v=1724916647
Reg 409,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_edafdc10-2a4d-444f-ad1b-bfcb5acead25.pdf?v=1724916648
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_6b672a87-9604-45f4-8fa2-022896517740.pdf?v=1724916644
AFR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/AFR_1e3c245e-e152-4f57-8438-0306cfb5233d.pdf?v=1724916650
Disclosure of large Corporate,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Disclosure_of_Large_Corporate.pdf?v=1724916647
Revised CGR Non Applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Revised_CGR_Non_Applicability_letter.pdf?v=1724916647
Non Applicability Rpt Disclosure,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Non_Applicability_RPT_disclosure.pdf?v=1724916647
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_1a450ee0-24c8-4093-8788-45fa57e6d624.pdf?v=1724930196
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI_22132ae5-8064-4acb-a8ff-8ade3dbb4ef2.pdf?v=1724930196
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE_7b8bd057-0984-4a14-8df7-e99046f277d1.pdf?v=1724930195
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_fdd63986-1940-4233-b31d-b0611f574a28.pdf?v=1724930196
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_8294f9d6-0dcc-4a0c-9c56-95e0642c783c.pdf?v=1724930196
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_5057c7d7-9010-4427-90a5-c1c8366df2bd.pdf?v=1724930195
UFR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_c84187eb-535b-4653-9037-5e9370a87e21.pdf?v=1724930196
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_12457fd9-bf68-4d06-8dfa-1d6c03cef19b.pdf?v=1724930726
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI_953c599f-8b81-4926-8f40-c95ad3c61261.pdf?v=1724930726
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE_d2bfb7e1-41fe-46e4-b1e3-22d344c61e60.pdf?v=1724930725
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_85bea1f4-c118-4bd8-84aa-9cda693e16fb.pdf?v=1724930726
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_c7ef474d-12e5-42ce-94f9-f73548a4b51b.pdf?v=1724930726
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_4b872c8a-9f02-456e-8760-13d6116ecbb9.pdf?v=1724930726
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_bf93cd85-0f45-43ce-a5e0-53f298b646d9.pdf?v=1724930726
UFR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_fc831529-44fc-4c0d-bbff-2a35482d9cdc.pdf?v=1724930727
Revised CGR Non Applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Revised_CGR_Non_Applicability_letter_af3af8d3-1eb6-48ef-827f-df2bc0ebed2b.pdf?v=1724930726
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_4d96f4df-67ca-47e5-adad-4529640e2fc5.pdf?v=1724931464
IGR MSEI,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_MSEI_a1bee562-5360-4773-9a00-1911eedc5332.pdf?v=1724931464
IGR BSE,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_BSE_e063c2bc-4afc-48a8-9977-adbccd6f6ea2.pdf?v=1724931463
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_7d92e9c7-7786-4dab-ae11-4a6124732ef8.pdf?v=1724931464
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_c2379701-89bb-4f61-816e-d6510b3c31a2.pdf?v=1724931464
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_764bb62f-c450-491b-8c39-12e9fb8b551b.pdf?v=1724931464
UFR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_5ad1c708-3e56-4bcd-b064-97273f678edd.pdf?v=1724931465
UFR Revised,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_Revised.pdf?v=1724931465
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_Letter_89b6360b-1636-4e36-b484-c1184b706ac1.pdf?v=1724931791
Reg 73,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_00ada34e-e736-435d-a7b0-30ce96f18ba9.pdf?v=1724931791
Reg 24,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_24A_Non_Applicability_letter.pdf?v=1724931791
Reg 40,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_e6239da0-566c-4696-a585-49297c7c81fc.pdf?v=1724931792
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_b9904a09-974b-4770-91db-5290376a0f36.pdf?v=1724931791
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_715c4fc7-744c-4459-ac81-66a5903391dc.pdf?v=1724931791
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_775f8f12-a501-4578-b124-7873bba3d89d.pdf?v=1724931792
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_fb386d07-5f76-4187-8886-07da3864d43b.pdf?v=1724931789
Large Body Corporate Disclosure,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Large_body_corporate_disclosure.pdf?v=1724931791
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_7a4c91a7-b795-472b-a9a1-adc4c00f1571.pdf?v=1724932667
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_218d697f-a1f4-4e31-a28f-a21452494ffe.pdf?v=1724932666
Reg 76 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_0f5603bc-57fa-4c60-ac28-a90b33e8b93f.pdf?v=1724932668
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_9b7abdeb-587c-4a31-b8b7-76ebebb96ead.pdf?v=1724932667
SHP 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_311614c0-499d-4a14-b177-32108ec0edc8.pdf?v=1724932667
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_Letter_e0cf67c7-cdab-4af6-9990-8b9bcfca11e9.pdf?v=1731501983
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_3f9c1d6a-34c3-4f24-8057-aa0796654a89.pdf?v=1731501983
Reg 76,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/76.pdf?v=1731501983
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/74_5.pdf?v=1731501983
SHP,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_ffdccf72-9b62-492b-9f56-1a9a984ef1c0.pdf?v=1731501982
Reg 74,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74.pdf?v=1737094063
Aayush_CGR_non_applicability_Letter,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Aayush_CGR_non_applicability_Letter.pdf?v=1738234243
SHP,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/SHP.pdf?v=1738234243
Aayush_Reco_Upload,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Aayush_Reco_Upload_31.12.2024.pdf?v=1738234243
Aayush_Investor_Grievance,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Aayush_Investor_Grievance.pdf?v=1738234243
Aayush_Reco31-03-2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_Reco31032025.pdf?v=1762342999
CGR Non Applicability,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability.pdf?v=1762342998
Non Applicability Annual Secretarial Compliance Report,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Non_Applicability_Annual_Secretarial_Compliance_Report.pdf?v=1762342998
Non Applicability Initial Disclosure to be made by an entity identified as a Large Corporate,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Non_Applicability_Initial_Disclosure_to_be_made_by_an_entity_identified_as_a_Large_Corporate.pdf?v=1762342999
Regulation 74(5),https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Regulation_74_5.pdf?v=1762342999
SHP 31 March 2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_31_March_2025.pdf?v=1762343095
Regulation 75(5),https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Certificate_under_74_5__Upload.pdf?v=1752237125
SHP-30-06-2025,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/SHP_30.06.2025.pdf?v=1752737430
Aayush Integrated,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_Integrated.html.pdf?v=1753337042
Aayush reco,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_reco_upload.pdf?v=1753337045
CGR Non Applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_Letter_9aadafb6-6c35-4521-866f-a588cb53c0f6.pdf?v=1753337047
Covering Letter 74(5)_30.09 _Upload,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Covering_Letter_74_5__30.09__Upload.pdf?v=1760447578
Aayush SHP 30.09.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_SHP_30.09.2025_1.pdf?v=1762243500
Reco_upload_30.09.2025,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Reco_upload_30.09.2025.pdf?v=1761655558
Covering Letter Non Applicability CGR,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Covering_Letter_Non_Applicability_CGR.pdf?v=1761655634
AWL_IGR_30.09.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/AWL_IGR_30.09.2025_1.pdf?v=1762243085
UFR 30.09.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/UFR_30.09.2025.pdf?v=1763106798
Regulation 74(5) Dec 25,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Reg_74_5_Dec_25.pdf?v=1768037509
Regulation 76 Dec 25,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Reg_76_Dec_25.pdf?v=1768633281
CGR Non Applicability Dec 25,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/CGR_Non_Applicability_Dec_25_1.pdf?v=1768904486
Shareholding Pattern Dec 25,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Shareholding_Pattern_Dec_25_2.pdf?v=1768905063
Integrated Governance.xlsm Dec 25,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Integrated_Governance.xlsm_Dec_25.pdf?v=1770096378
UFR 31.12.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/UFR_31.12.2025.pdf?v=1770968573
Regulation 74(5) March 26,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Regulation_74_5_March_26.pdf?v=1776144919
Reg_76_March_26,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Reg_76_March_26.pdf?v=1776321186
Shareholding_Pattern_March_2026.,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Shareholding_Pattern_March_2026.pdf?v=1777098031
SDD_Compliance_Certificate_31_March_2026.,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/SDD_Compliance_Certificate_31_March_2026.pdf?v=1777098032
Integrated_Governance.xlsm_March_2026,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Integrated_Governance.xlsm_March_2026.pdf?v=1777098316
CGR Non Applicability March 2026,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_March_2026.pdf?v=1777357868
Initial_Disclosure_Non-applicability_as_Large_Corporate_FY_26,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Initial_Disclosure_Non-applicability_as_Large_Corporate_FY_26.pdf?v=1778305096
AFR_31.03.2026_1.pdf,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/AFR_31.03.2026_1.pdf?v=1780139634
DLOF,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/DLOF_1.pdf?v=1738130175
Interim dividend FY 2024-25 Sec 124(2),https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Interim_dividend_FY_2024-25_Sec_124_2.pdf?v=1762344755
1st Interim dividend FY 2025-26 Sec 124(2),https://cdn.shopify.com/s/files/1/0674/9614/9171/files/1st_Interim_dividend_FY_2025-26_Sec_124_2.pdf?v=1762344764
MOA_Aaysuh_Wellness,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Final_Altered_MOA_Aaysuh_Wellness.pdf?v=1751542836
AOA_Aaysuh_Wellness,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Article_of_Association.pdf?v=1751542836
COMPOSITION OF BOARD OF DIRECTORS OF THE COMPANY,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Brief_Profile_of_all_Directors.pdf?v=1778306956
Composition_of_Committees_Terms_of_References,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Composition_of_Committees_Terms_of_References.pdf?v=1778307158
Investor Grievance,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Investor_Grievance_1.pdf?v=1763384987
Aayush Worldwide Private Limited Financial Statements 2024-25,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_Worldwide_Private_Limited_Financial_Statements_2024-25.pdf?v=1764151486
Aayush Health Sciences Private Limited Financial Statements 2024-25,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Aayush_Health_Sciences_Private_Limited_Financial_Statements_2024-25.pdf?v=1764151496
